Data from http://vo.imcce.fr/insola/earth/online/earth/earth.html
Five columns for each time as follows:
  time: thousands of years from present
  eccentricity: (aphelion-perihelion)/(aphelion+perihelion)
  obliquity: radians
  perihelion: angle between equinox & perihelion, radians
  insolation: daily mean TOA solar flux at 65N summer solstice, W/m2
time	eccentricity	obliquity	perihelion	insolation	global.insolation
-228	0.0477952740804747	0.389779174866084	2.51026646302905	444.585194410655	342.34124371883
-227	0.0482131449221865	0.392147709555218	2.80397391784259	458.48153759122	342.34812686424
-226	0.0485251953098057	0.394886750921911	3.09560363298187	474.493966525138	342.353306293073
-225	0.0488190958182563	0.39791779146523	3.38790770658771	491.579628826216	342.358215242214
-224	0.0490673491574323	0.401141577858012	3.67681834234832	508.277897978814	342.362385017379
-223	0.0492749302007795	0.404469257925612	3.96381889528368	523.393121432107	342.365887996458
-222	0.0494881516228542	0.407812685068013	4.2511818207797	535.876305087046	342.369501667314
-221	0.0496216021050652	0.411077635020688	4.53431310625372	544.60649750689	342.371771379887
-220	0.0497210647871676	0.414186333263399	4.81781335871032	549.123906446759	342.373467036254
-219	0.0498639164446848	0.417070976933899	5.09849675050272	549.304585540203	342.375908379618
-218	0.0498886172410175	0.419659265938361	5.37861651181605	545.171463529432	342.37633123326
-217	0.0499195665224511	0.421903709828008	5.65758248402602	537.430994467272	342.376861352689
-216	0.0499520150525732	0.42376241505197	5.93448623373644	526.974214787183	342.377417507913
-215	0.0499272296451152	0.425196694616023	6.21161382690056	514.711369521161	342.3769926628
-214	0.0498877049411542	0.426189125041375	0.205169734791823	501.817030396911	342.37631561182
-213	0.0498076955921822	0.426729843663658	0.479150934571995	489.505891789321	342.374946719821
-212	0.0497543883831819	0.426813206733621	0.755646954195392	478.477969849191	342.37403590747
-211	0.0496172547015555	0.426452763678124	1.03039531149673	469.792222778956	342.37169734265
-210	0.0494747055277553	0.425668237558204	1.3052621172794	463.906572941515	342.369273318916
-209	0.0493331617025781	0.424481845674889	1.58090408898671	461.148588594728	342.366873342257
-208	0.0491811112488888	0.42293715730518	1.85679060994632	461.650270731715	342.364302934731
-207	0.0489199801935511	0.42107393568741	2.13331692385592	465.353867498863	342.359907172275
-206	0.0487760450863891	0.418940260279092	2.40988472473946	471.670848876322	342.357494310033
-205	0.0485282753208631	0.416594992288199	2.68824597055532	480.244609221325	342.353357582968
-204	0.048262140671796	0.414093716702536	2.9669058932456	490.165865929201	342.348937871383
-203	0.0480421703777772	0.411492945872229	3.24640345445527	500.535788648428	342.345303288386
-202	0.0477500835520867	0.40886049470219	3.52654452390806	510.37317112031	342.340502957913
-201	0.0474933404113415	0.406251876781568	3.80891478954185	518.787491063312	342.336307827099
-200	0.0471698075318362	0.403725101141882	4.09039362325431	524.738470773857	342.331053791116
-199	0.046876725140101	0.401336470844018	4.3734515704013	527.72353786172	342.326325467458
-198	0.0465919766941399	0.399135858936521	4.65823283525627	527.314873007322	342.321760007178
-197	0.0462137316797889	0.39716295295413	4.94173413421715	523.323746113687	342.315738783635
-196	0.0458929410657827	0.395459844527236	5.227244984609	516.162878439955	342.310670878316
-195	0.0455855099329713	0.394052767849279	5.5121311368279	506.366227093583	342.305847364031
-194	0.0451591559844169	0.392962793866982	5.79814223254744	494.605345433142	342.299211973181
-193	0.0448202004570782	0.392205221236258	6.08322711835419	482.019016589034	342.293981534261
-192	0.0444461163121415	0.391784177365833	0.0851062524665149	469.499975305735	342.28825504308
-191	0.044007353272459	0.391696335318303	0.370832990382431	458.001827281459	342.281599967014
-190	0.0436323984652477	0.391934786655671	0.65503842596406	448.416760929699	342.275965344985
-189	0.043148186322128	0.392484252042116	0.938279791489041	441.461103631482	342.268760601277
-188	0.042758771645862	0.393321599230236	1.22320048360098	437.417437434558	342.263025034849
-187	0.0422438751104044	0.394425460490946	1.50470030532034	436.800451283362	342.255521552278
-186	0.0417649984998518	0.395764474289354	1.78669874765106	439.447062126853	342.248625003084
-185	0.0413159436803083	0.397306983274939	2.0681896834813	445.203875653243	342.242229738362
-184	0.040778872234731	0.399020680317392	2.34756458395993	453.751107710481	342.234672223863
-183	0.0402464128769432	0.40087129972146	2.62734683982536	464.501570184001	342.227277707683
-182	0.0397952390203003	0.402820640999574	2.90363199628775	476.606906212598	342.221088474518
-181	0.0392173373786909	0.404835622496517	3.18157259555557	489.502600856657	342.213263186192
-180	0.0387021630988004	0.406877007835482	3.45624659868402	502.11097771397	342.206384230088
-179	0.0381742705432696	0.408908190891934	3.72861361238477	513.65691700728	342.199430230863
-178	0.0376354347325968	0.410891936745772	4.00257921197162	523.515128454963	342.192430995961
-177	0.0370788738564421	0.412792407375333	4.27247408295663	530.92484943444	342.185306422351
-176	0.0365263334314472	0.414568978594349	4.54050824587446	535.597245413239	342.178338742443
-175	0.0359867542102666	0.416190611072133	4.80986602196125	537.391482610746	342.171635866486
-174	0.0354318092311863	0.417620852189086	5.07410475117108	536.346846695532	342.164846567769
-173	0.0348408044291248	0.418830429835405	5.33938610258034	532.693031465303	342.157732556865
-172	0.0343287012054577	0.419793665292418	5.60107781715052	527.042898497214	342.151665410168
-171	0.0337606366749997	0.420489718249295	5.86282952201242	519.768942686477	342.145040729727
-170	0.0331735779843914	0.420898460264814	6.12209990080936	511.600880409354	342.138311080669
-169	0.0326849343373736	0.4210123481561	0.0963134096793645	503.150741930601	342.132799913441
-168	0.0321049687895067	0.420821894579497	0.353109426563523	494.937489404116	342.12636524466
-167	0.0316027095903948	0.420324633226295	0.609110241332999	487.434348731625	342.120886088676
-166	0.0310756716709437	0.419526240858665	0.861377464022049	481.13071538066	342.115229788916
-165	0.0306074838341803	0.418434239144116	1.11486413327865	476.123518350629	342.110285096224
-164	0.0301361570498411	0.417061332899944	1.36770702169094	472.667966241914	342.105383282691
-163	0.0296772806918815	0.415432850343316	1.61655166558839	470.804410983415	342.100684233284
-162	0.0292960600462681	0.41357347425778	1.86824508528205	470.401817689058	342.096835379343
-161	0.0289341715956532	0.41151679510044	2.118103351613	471.382800352211	342.093227862815
-160	0.0285696889461398	0.409309397178174	2.36724633690251	473.558037832347	342.089639922186
-159	0.0283255490888348	0.406996501986432	2.61726228975717	476.620529094941	342.087262125973
-158	0.0281089048273633	0.404636440551733	2.86724235141672	480.344418785306	342.085169252231
-157	0.0278894164707412	0.402290231653062	3.11819109442849	484.438505955938	342.08306532839
-156	0.0278303864858989	0.400022537897258	3.36910209918529	488.561275905496	342.082502312457
-155	0.0277608910393877	0.397901420598361	3.62070564131778	492.429342773576	342.081841011556
-154	0.0277788931462864	0.395996974610137	3.87554480866143	495.836576945162	342.082012155959
-153	0.0278465659415675	0.394366492549147	4.12873603244666	498.402540721955	342.082656509848
-152	0.0280041288299843	0.393072738079669	4.38357084210164	500.030588088388	342.084162850993
-151	0.0281962355608282	0.392163010819764	4.6433541241842	500.51452033168	342.086010965713
-150	0.0284393291728844	0.391670184974397	4.898469825897	499.742341634579	342.088367740062
-149	0.0287574804364749	0.391618919287798	5.15975290944077	497.717539103248	342.091482833644
-148	0.0291433440863343	0.392019846570861	5.42034078168769	494.529108649629	342.095307534494
-147	0.0295163414078424	0.392859277143696	5.68193741478052	490.269102606047	342.099053283868
-146	0.029974361829787	0.394122107662047	5.94470808253341	485.260843570804	342.103718193483
-145	0.0305241660544271	0.395770683618719	6.20846476106471	479.80795682349	342.109413038313
-144	0.0309759579695076	0.397756069570408	0.189631059315619	474.309678456584	342.114170369266
-143	0.0315819195223371	0.400025975443357	0.454736711799591	469.195944071579	342.120661157074
-142	0.0321592072231769	0.402513802154102	0.718925684524207	464.986228747509	342.126962117253
-141	0.0327354977372305	0.405144273157114	0.986205236984254	462.025183423361	342.133366387044
-140	0.033369076265624	0.407850182306615	1.25144698838458	460.758403744546	342.140538988477
-139	0.0339708703888358	0.410548838654743	1.51748585409172	461.491304732461	342.147479513413
-138	0.0346175121912655	0.413162434255011	1.78546242406314	464.356463140969	342.155076014856
-137	0.0352474129392392	0.415622015084896	2.05214088813656	469.45805377224	342.162614071976
-136	0.0358263593023125	0.417852260979966	2.31915439027878	476.701083592677	342.169662683405
-135	0.0365569812989608	0.419789716739067	2.58807212714217	485.724728319974	342.178722468736
-134	0.0370818118825463	0.421383737749953	2.85612115048322	496.220273583551	342.185343752379
-133	0.037716813240403	0.422583421220437	3.1251797118761	507.475642314313	342.193481660128
-132	0.0383481471137381	0.423356491086448	3.39475328400364	518.802155996284	342.201710135716
-131	0.0388824268001658	0.423683426469179	3.6655588906191	529.357141442104	342.208780840414
-130	0.0394456208437134	0.42354790159371	3.93766411364391	538.305366759092	342.216340599939
-129	0.0399994353007477	0.422955730600057	4.20863020170532	544.776935209024	342.223880967834
-128	0.0404894241040453	0.421921837342217	4.48442051079227	548.168309950363	342.230640404768
-127	0.0409857900835149	0.420467475055141	4.75868442660365	547.969803176485	342.237572143276
-126	0.0414098835091525	0.418631246903895	5.03495432251542	543.971359065302	342.243561845014
-125	0.0418623064506229	0.416463727948912	5.3139391452051	536.372391798024	342.25001998638
-124	0.0422427279034819	0.41401402893154	5.59347705542704	525.556893024871	342.255504936306
-123	0.0425465148392208	0.411354908086981	5.87468301392054	512.271704485012	342.259920786884
-122	0.0429189673717435	0.40855773285692	6.15815757006966	497.489657664419	342.265378176886
-121	0.043149027444513	0.405697667980012	0.159955959652965	482.255502668068	342.268773046496
-120	0.0433711307930348	0.402860942052725	0.447075718161491	467.677506715996	342.272067818025
-119	0.0435784777953612	0.400129634833823	0.73498701526394	454.813083450026	342.275159041764
-118	0.0437217105763815	0.397578234522389	1.02538106551187	444.504261317874	342.277303080447
-117	0.0438130341936347	0.395290532624333	1.31789917824898	437.463397381879	342.278673789484
-116	0.0438771415897741	0.393329997672271	1.60920598891315	434.111809694898	342.279637718876
-115	0.043920828707665	0.391752451298267	1.90445502808005	434.585791661453	342.280295417754
-114	0.0438843264548729	0.390609471903044	2.19919160972481	438.823495858196	342.279745840032
-113	0.0438390945176759	0.389928202741287	2.49378595468071	446.354587545516	342.279065465821
-112	0.0437289354455563	0.389722929360892	2.7899633343233	456.634281921695	342.277411416325
-111	0.043647032045078	0.390001954111223	3.08503470734947	468.704882601857	342.276184341348
-110	0.0434157798431788	0.390744796586721	3.38049295975754	481.623024314634	342.27273221383
-109	0.0432494166419737	0.391923118627379	3.67442832492346	494.248651403932	342.270260153971
-108	0.0430308517316745	0.393499869711821	3.968154539599	505.580712275909	342.267026913134
-107	0.042722640865083	0.395419652732107	4.26102661449782	514.625960958249	342.262495526551
-106	0.0424519848007305	0.3976224498728	4.55191390500653	520.79619939343	342.258543287551
-105	0.0421227056459869	0.400044984858188	4.8407969206526	523.667301669598	342.253769058524
-104	0.0417688308390775	0.402616559780276	5.13101816062795	523.201325175143	342.248679880842
-103	0.0413776013648422	0.405266962839498	5.41588080228095	519.775089983253	342.243103727557
-102	0.0409647926170885	0.407930477468251	5.70136372750483	513.871789407478	342.237277194752
-101	0.0405626131569982	0.410536498011104	5.98568779232996	506.283802302129	342.231657153072
-100	0.0400600025384532	0.413026559158213	6.26695630565506	497.929581390931	342.224712018706
-99	0.0395846414762964	0.415345771868344	0.264710511319091	489.612060467753	342.218223482726
-98	0.0391425104096191	0.417441596301584	0.544505520363593	482.125947471213	342.212258373469
-97	0.0385531081651202	0.419274636974293	0.822584335038855	476.263298543824	342.204410990446
-96	0.0380871283172692	0.420814455311883	1.10036707434713	472.323826870243	342.198291518899
-95	0.0375394623993778	0.422029369589128	1.37520155830359	470.792075583297	342.191194842105
-94	0.0369975497776558	0.422907036715745	1.6519859025241	471.661200180874	342.184274312192
-93	0.0364478096677892	0.423437199529828	1.92590361626632	474.869896303849	342.177357061024
-92	0.0358754424004954	0.423615650461666	2.19851853418169	480.125173034137	342.170265565628
-91	0.0353196325990955	0.423447139619492	2.47330960991663	487.04120844895	342.163487046338
-90	0.0347434426216535	0.422944105494071	2.74495573905424	494.95309087178	342.156572120803
-89	0.034106310076627	0.422115982487669	3.01757860442814	503.302545035279	342.149058706864
-88	0.0335975165728565	0.420989036002552	3.28983413016395	511.339635558846	342.143158946427
-87	0.0329378863409665	0.419585887076061	3.56244062103018	518.389745117222	342.135642589376
-86	0.03234670264174	0.417933809067154	3.83439477961992	523.83714509134	342.129033215976
-85	0.0317999463590242	0.416068391202887	4.10640154885466	527.250201940985	342.123027415512
-84	0.0311582411374857	0.414025896400823	4.37933494234062	528.201491393046	342.116109642228
-83	0.0305810663101132	0.411842543745854	4.6528670954073	526.680024610582	342.1100083352
-82	0.0299866776631849	0.409562673235995	4.92381604421197	522.702248687015	342.103844623842
-81	0.0294040913770163	0.407229301793503	5.19917747415811	516.532419750807	342.097921012185
-80	0.0288046810955246	0.404881978462603	5.47302619610431	508.603146392731	342.09194794572
-79	0.0282094983120906	0.402568196958859	5.74600571849665	499.502792599285	342.086139024049
